web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_average,vote_count,genres,spoken_languages,production_countries
https://www.nytimes.com/2023/01/31/movies/pamela-a-love-story-review.html,"This documentary from Ryan White rewinds, to powerful effect, on Pamela Anderson’s life and fame.",The New York Times,"subject: Documentary Films and Programs;persons: Anderson, Pamela (1967- );persons: White, Ryan (Filmmaker);creative_works: Pamela, a Love Story (Movie);",2023-01-31T12:00:05+0000,295,"‘Pamela, a Love Story’ Review: A Frank Look Back",,,"Pamela, a Love Story",,,,By Glenn Kenny,,"Pamela, a Love Story","Pamela, A Love Story",,en,,"In her own words, through personal video and diaries, Pamela Anderson shares the story of her rise to fame, rocky romances and infamous sex tape scandal.",10.614,,,2023-01-30,6.978,207.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,In from the Side,,en,,"Mark, a new and inexperienced rugby club member, finds himself drawn to Warren, a seasoned first team player. When a series of happenstances at an away fixture lead to a drunken encounter, Mark and Warren unwittingly embark on a romantic affair they struggle to hide from their partners and teammates.",18.786,,,2022-09-16,6.8,62.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,Зять из провинции,,ru,,About a young guy from the province who enters into an unequal struggle with the mafia.,0.003,,,1987-08-01,0.0,0.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,とつくにの少女,,ja,,"Once upon a time, in a far, faraway place, there were two lands. The world was divided into an inner land and an outer land. People feared the outer land, inhabited by eerie beings, the carriers of curse. One day, on the border to the inner land inhabited by humans, one such being finds a girl on heaps of abandoned dead bodies. The girl says her name is Shiva and shows affection to the ""being"" who found her, calling him ""Teacher.""  This is a story of two people—one human, one inhuman—who linger in the hazy twilight that separates night from day.",14.839,,,2023-05-16,6.9,10.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,Blind Guardian - Imaginations From The Other Side - Live In Oberhausen,,de,,"Live at Turbinenhalle, Oberhausen, Germany, December 3, 2016  1. Imaginations from the Other Side 8:26  2. I’m Alive 5:40  3. A Past and Future Secret 4:13  4. The Script for My Requiem 6:32  5. Mordred’s Song 5:20  6. Born in a Mourning Hall 5:37  7. Bright Eyes 5:41  8. Another Holy War 5:02  9. And the Story Ends 7:18",0.36,,,2020-12-11,8.0,1.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,打ち上げ花火、下から見るか？横から見るか？,,ja,,"One summer day, a group of sixth-grade boys have an argument about whether fireworks are round or flat when viewed from different angles and embark on a journey for the answer during the annual firework festival. Meanwhile, one of their classmates, Nazuna, is troubled by her parents' separation and decides to choose one of the boys to run away with.",10.258,,,1995-08-12,7.086,29.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,とつくにの少女,,ja,,"Touch not the Outsiders, lest ye become an Outsider. But when two creatures belonging to opposite kinds - a lost little girl from the Inside and a demonic beast-looking Outsider - initiate an impossible coexistence on the same side of the forest, their bond seems to transcend their incompatible natures and the unnamed curse that has divided the world.",2.453,,,2019-09-10,7.1,25.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,大女優殺人事件～鏡は横にひび割れて～,,ja,,A police detective Shoukokuji Ryuuya from the first section of Metropolitan Police Department is tasked to investigate the murder case of a woman which takes place at a grand party held by a big-time actress but faces the hurdle of finding the true culprit among the large pool of suspects.,2.321,,,2018-03-25,5.0,1.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,Aus dem Abseits,,de,,"The filmmaker, Simon Brückner, goes in search of his long-deceased father, one of the central figures of the German students' movement. A picture of a multi-faceted character emerges and a piece of German history is retold.",0.521,,,2015-12-03,0.0,0.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,De l'autre côté,,fr,,A documentary look at the fate of Mexicans who cross the border into the United States.,1.114,,,2003-06-04,6.7,13.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,Do Outro Lado,,pt,,"Nothing prepared this couple in love for a blast from the past they both have been trying to forget after a quiet night at the cinema. But, lurking in the shadows of the empty parking lot, someone is watching Laura and André’s every step.",0.683,,,2019-09-12,0.0,0.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,Do Outro Lado,,zh,,"On the eve of an important ruling, the Taiwan Supreme Court Judge receives an unexpected letter.",0.304,,,2018-10-29,0.0,0.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,De Ponta a Ponta,,pt,,"Being a ballerina is much more than beauty, spins, big jumps, and pirouettes, it means dedicating yourself 24 hours a day, overcoming pain, lack of recognition, and encouragement. It's making it look easy. It's making passion your daily engine. Lives relate to ballet, having their lives moved by this dance. Dancers discuss how prejudice and beauty standards interfere with their routine, bringing to light the conflict between idealization and reality.",0.001,,,,0.0,0.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,少年たちは花火を横から見たかった,,ja,,"A documentary looking back on the making of Shunji Iwai's TV play Fireworks, Should We See it from the Side or the Bottom?.",4.101,,,1999-08-07,6.0,2.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,Santiago del otro lado,,es,,Lucia is pregnant and wants to find the right moment to tell her longtime boyfriend Santiago. The party they attend seems the ideal moment and indeed the night is festive and fun until... her life plans change forever.,0.182,,,2011-02-20,0.0,0.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,من الواد لهيه,,ar,,Directed by Mohamed Abbazi.,0.006,,,1982-01-02,0.0,0.0,,,
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"subject: Movies;creative_works: In From the Side (Movie);persons: Carter, Matt (Filmmaker);",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,ナミダの向こう・・,,ja,,A sad young girl recovers from a heartache.,0.047,,,2007-05-07,5.0,1.0,,,
